time,rainfall_mm
2024-09-01T00:00:00,0.0
2024-09-01T01:00:00,0.0
2024-09-01T02:00:00,0.0
2024-09-01T03:00:00,0.0
2024-09-01T04:00:00,0.0
2024-09-01T05:00:00,0.0
2024-09-01T06:00:00,0.0
2024-09-01T07:00:00,0.0
2024-09-01T08:00:00,0.0
2024-09-01T09:00:00,0.1
2024-09-02T00:00:00,0.0
2024-09-02T01:00:00,0.0
2024-09-02T02:00:00,0.0
2024-09-02T03:00:00,0.0
2024-09-02T04:00:00,0.0
2024-09-02T05:00:00,0.0
2024-09-02T06:00:00,0.0
2024-09-02T07:00:00,0.0
2024-09-02T08:00:00,0.0
2024-09-02T09:00:00,0.0
2024-09-03T00:00:00,0.0
2024-09-03T01:00:00,0.2
2024-09-03T02:00:00,0.1
2024-09-03T03:00:00,0.0
2024-09-03T04:00:00,0.2
2024-09-03T05:00:00,0.1
2024-09-03T06:00:00,0.1
2024-09-03T07:00:00,0.1
2024-09-03T08:00:00,0.1
2024-09-03T09:00:00,0.0
