time,rainfall_mm
2024-07-01T00:00:00,0.0
2024-07-01T01:00:00,0.0
2024-07-01T02:00:00,0.0
2024-07-01T03:00:00,0.0
2024-07-01T04:00:00,0.0
2024-07-01T05:00:00,0.0
2024-07-01T06:00:00,0.0
2024-07-01T07:00:00,0.0
2024-07-01T08:00:00,0.0
2024-07-01T09:00:00,0.0
2024-07-01T10:00:00,0.0
2024-07-01T11:00:00,0.0
2024-07-01T12:00:00,0.0
2024-07-01T13:00:00,0.0
2024-07-02T00:00:00,0.0
2024-07-02T01:00:00,0.0
2024-07-02T02:00:00,0.0
2024-07-02T03:00:00,0.0
2024-07-02T04:00:00,0.0
2024-07-02T05:00:00,0.0
2024-07-02T06:00:00,0.0
2024-07-02T07:00:00,0.0
2024-07-02T08:00:00,0.0
2024-07-02T09:00:00,0.0
2024-07-02T10:00:00,0.0
2024-07-02T11:00:00,0.0
2024-07-02T12:00:00,0.0
2024-07-03T00:00:00,0.0
2024-07-03T01:00:00,0.0
2024-07-03T02:00:00,0.0
2024-07-03T03:00:00,0.0
2024-07-03T04:00:00,0.0
2024-07-03T05:00:00,0.0
2024-07-03T06:00:00,0.0
2024-07-03T07:00:00,0.0
2024-07-03T08:00:00,0.0
2024-07-03T09:00:00,0.0
2024-07-03T10:00:00,0.0
2024-07-03T11:00:00,0.0
2024-07-03T12:00:00,0.0
2024-07-03T13:00:00,0.0
2024-07-03T14:00:00,0.0
2024-07-04T00:00:00,0.0
2024-07-04T01:00:00,0.0
2024-07-04T02:00:00,0.0
2024-07-04T03:00:00,0.0
2024-07-04T04:00:00,0.0
2024-07-04T05:00:00,0.0
2024-07-04T06:00:00,0.0
2024-07-04T07:00:00,0.0
2024-07-04T08:00:00,0.0
2024-07-05T00:00:00,0.6
2024-07-05T01:00:00,0.8
2024-07-05T02:00:00,0.3
2024-07-05T03:00:00,0.0
2024-07-05T04:00:00,0.0
2024-07-05T05:00:00,0.5
2024-07-05T06:00:00,0.0
2024-07-05T07:00:00,0.0
2024-07-05T08:00:00,0.0
2024-07-05T09:00:00,0.0
2024-07-05T10:00:00,0.0
2024-07-06T00:00:00,1.2
2024-07-06T01:00:00,0.0
2024-07-06T02:00:00,0.0
2024-07-06T03:00:00,0.8
2024-07-06T04:00:00,0.0
2024-07-06T05:00:00,0.1
2024-07-06T06:00:00,0.4
2024-07-06T07:00:00,0.2
2024-07-06T08:00:00,0.0
2024-07-07T00:00:00,0.0
2024-07-07T01:00:00,0.0
2024-07-07T02:00:00,0.0
2024-07-07T03:00:00,0.0
2024-07-07T04:00:00,0.0
2024-07-07T05:00:00,0.0
2024-07-07T06:00:00,0.0
2024-07-08T02:00:00,0.0
2024-07-08T03:00:00,0.0
2024-07-08T04:00:00,0.0
2024-07-08T05:00:00,0.1
2024-07-08T06:00:00,0.1
2024-07-08T07:00:00,0.0
2024-07-08T08:00:00,0.1
2024-07-08T09:00:00,0.1
2024-07-08T10:00:00,0.0
2024-07-08T11:00:00,0.6
2024-07-09T00:00:00,1.6
2024-07-09T01:00:00,1.4
2024-07-09T02:00:00,0.7
2024-07-09T03:00:00,0.1
2024-07-09T04:00:00,0.1
2024-07-09T05:00:00,0.1
2024-07-09T06:00:00,0.0
2024-07-10T00:00:00,0.0
2024-07-10T01:00:00,0.0
2024-07-10T02:00:00,0.0
2024-07-10T03:00:00,0.0
2024-07-10T04:00:00,0.0
2024-07-11T00:00:00,0.0
2024-07-11T01:00:00,0.0
2024-07-11T02:00:00,0.0
2024-07-11T03:00:00,0.0
2024-07-11T04:00:00,0.0
2024-07-11T05:00:00,0.0
2024-07-11T06:00:00,0.0
2024-07-11T07:00:00,0.0
2024-07-11T08:00:00,0.0
2024-07-12T00:00:00,0.0
2024-07-12T01:00:00,0.0
2024-07-12T02:00:00,0.0
2024-07-12T03:00:00,0.0
2024-07-12T04:00:00,0.0
2024-07-12T05:00:00,0.0
2024-07-12T06:00:00,0.0
2024-07-12T07:00:00,0.0
2024-07-12T08:00:00,0.0
2024-07-12T09:00:00,0.0
2024-07-12T10:00:00,0.0
2024-07-12T11:00:00,0.0
2024-07-12T12:00:00,0.0
2024-07-12T13:00:00,0.0
2024-07-12T14:00:00,0.0
2024-07-12T15:00:00,0.0
2024-07-12T16:00:00,0.0
2024-07-13T00:00:00,0.0
2024-07-13T01:00:00,0.0
2024-07-13T02:00:00,0.0
2024-07-13T03:00:00,0.0
2024-07-13T04:00:00,0.4
2024-07-13T05:00:00,0.0
2024-07-13T06:00:00,0.0
2024-07-13T07:00:00,0.0
2024-07-13T08:00:00,0.0
2024-07-13T09:00:00,0.0
2024-07-13T10:00:00,0.0
2024-07-13T11:00:00,0.5
2024-07-13T12:00:00,0.4
2024-07-14T00:00:00,0.0
2024-07-14T01:00:00,0.0
2024-07-14T02:00:00,0.0
2024-07-14T03:00:00,0.0
2024-07-14T04:00:00,0.0
2024-07-14T05:00:00,0.0
2024-07-14T06:00:00,0.0
2024-07-14T07:00:00,0.0
2024-07-14T08:00:00,0.0
