time,rainfall_mm
2025-12-01T00:00:00,3.2
2025-12-01T01:00:00,1.8
2025-12-01T02:00:00,1.1
2025-12-01T03:00:00,0.1
2025-12-01T04:00:00,0.2
2025-12-01T05:00:00,0.0
2025-12-01T06:00:00,0.0
2025-12-01T07:00:00,0.1
2025-12-01T08:00:00,2.4
2025-12-01T09:00:00,0.7
2025-12-01T10:00:00,0.9
2025-12-01T11:00:00,2.0
2025-12-01T12:00:00,1.1
2025-12-01T13:00:00,1.9
2025-12-01T14:00:00,3.9
2025-12-01T15:00:00,0.7
2025-12-01T16:00:00,2.0
2025-12-01T17:00:00,0.3
2025-12-01T18:00:00,0.6
2025-12-01T19:00:00,0.0
2025-12-01T20:00:00,1.4
2025-12-01T21:00:00,0.0
2025-12-01T22:00:00,0.0
2025-12-01T23:00:00,0.0
2025-12-02T00:00:00,0.1
2025-12-02T01:00:00,0.0
2025-12-02T02:00:00,0.0
2025-12-02T03:00:00,0.0
2025-12-02T04:00:00,0.1
2025-12-02T05:00:00,1.3
2025-12-02T06:00:00,0.2
2025-12-02T07:00:00,0.0
2025-12-02T08:00:00,0.0
2025-12-02T09:00:00,0.0
2025-12-02T10:00:00,0.9
2025-12-02T11:00:00,0.0
2025-12-02T12:00:00,0.3
2025-12-02T13:00:00,0.0
2025-12-02T14:00:00,0.1
2025-12-02T15:00:00,0.0
2025-12-02T16:00:00,0.3
2025-12-02T17:00:00,0.0
2025-12-02T18:00:00,0.0
2025-12-02T19:00:00,0.1
2025-12-02T20:00:00,0.0
2025-12-02T21:00:00,0.0
2025-12-02T22:00:00,0.0
2025-12-02T23:00:00,0.0
