time,rainfall_mm
2024-03-07T20:00:00,0.0
2024-03-07T21:00:00,0.0
2024-03-07T22:00:00,0.0
2024-03-07T23:00:00,0.0
2024-03-09T00:00:00,0.0
2024-03-09T01:00:00,0.0
2024-03-09T02:00:00,0.0
2024-03-09T03:00:00,0.0
2024-03-09T04:00:00,1.0
2024-03-09T05:00:00,0.9
2024-03-09T06:00:00,0.4
2024-03-09T07:00:00,0.4
2024-03-09T08:00:00,1.0
2024-03-09T09:00:00,0.0
2024-03-09T10:00:00,0.0
2024-03-09T11:00:00,0.0
2024-03-09T12:00:00,1.8
2024-03-09T13:00:00,1.2
2024-03-09T14:00:00,1.8
2024-03-09T15:00:00,1.3
2024-03-09T16:00:00,1.0
2024-03-09T17:00:00,0.1
2024-03-09T18:00:00,0.0
2024-03-09T19:00:00,0.0
2024-03-09T20:00:00,0.0
2024-03-09T21:00:00,0.0
2024-03-09T22:00:00,0.0
2024-03-09T23:00:00,0.0
2024-03-10T00:00:00,0.0
2024-03-10T01:00:00,0.0
2024-03-10T02:00:00,1.0
2024-03-10T03:00:00,0.0
2024-03-10T04:00:00,0.2
2024-03-10T05:00:00,0.0
2024-03-10T06:00:00,0.0
2024-03-10T07:00:00,0.0
2024-03-10T08:00:00,0.0
2024-03-10T09:00:00,1.8
2024-03-10T10:00:00,0.0
2024-03-10T11:00:00,0.0
2024-03-10T12:00:00,0.0
2024-03-10T13:00:00,0.0
2024-03-10T14:00:00,0.0
2024-03-10T15:00:00,0.0
2024-03-10T16:00:00,0.0
2024-03-10T17:00:00,0.0
2024-03-10T18:00:00,0.0
2024-03-10T19:00:00,0.0
2024-03-10T20:00:00,0.0
2024-03-10T21:00:00,0.0
2024-03-10T22:00:00,0.0
2024-03-10T23:00:00,0.0
2024-03-11T00:00:00,0.0
2024-03-11T01:00:00,0.0
2024-03-11T02:00:00,0.0
2024-03-11T03:00:00,0.0
2024-03-11T04:00:00,0.0
2024-03-11T05:00:00,0.0
2024-03-11T06:00:00,0.0
2024-03-11T07:00:00,0.0
2024-03-11T08:00:00,0.0
2024-03-11T09:00:00,0.0
2024-03-11T10:00:00,0.0
2024-03-11T11:00:00,0.0
2024-03-11T12:00:00,0.0
2024-03-11T13:00:00,0.0
2024-03-11T14:00:00,0.0
2024-03-11T15:00:00,0.0
2024-03-11T16:00:00,0.0
2024-03-11T17:00:00,0.0
2024-03-11T18:00:00,0.0
2024-03-11T19:00:00,0.0
2024-03-11T20:00:00,0.0
2024-03-11T21:00:00,0.0
2024-03-11T22:00:00,0.0
2024-03-11T23:00:00,0.1
2024-03-12T00:00:00,1.8
2024-03-12T01:00:00,0.6
2024-03-12T02:00:00,1.6
2024-03-12T03:00:00,0.5
2024-03-12T04:00:00,0.2
2024-03-12T05:00:00,0.1
2024-03-12T06:00:00,0.1
2024-03-12T07:00:00,0.0
2024-03-12T08:00:00,0.1
2024-03-12T09:00:00,0.0
2024-03-12T10:00:00,0.0
2024-03-12T11:00:00,0.0
2024-03-12T12:00:00,0.0
2024-03-12T13:00:00,0.0
2024-03-12T14:00:00,0.0
2024-03-12T15:00:00,0.0
2024-03-12T16:00:00,0.0
2024-03-12T17:00:00,0.0
2024-03-12T18:00:00,0.0
2024-03-12T19:00:00,0.0
2024-03-12T20:00:00,0.0
2024-03-12T21:00:00,0.0
2024-03-12T22:00:00,0.0
2024-03-12T23:00:00,0.0
