time,rainfall_mm
2026-02-01T00:00:00,0.0
2026-02-01T01:00:00,0.3
2026-02-01T02:00:00,1.3
2026-02-01T03:00:00,0.4
2026-02-01T04:00:00,0.6
2026-02-01T05:00:00,0.6
2026-02-01T06:00:00,0.3
2026-02-01T07:00:00,0.6
2026-02-01T08:00:00,0.1
2026-02-01T09:00:00,0.0
2026-02-01T10:00:00,0.2
2026-02-01T11:00:00,1.1
2026-02-01T12:00:00,0.9
2026-02-01T13:00:00,0.8
2026-02-01T14:00:00,0.0
2026-02-01T15:00:00,0.0
2026-02-01T16:00:00,0.0
2026-02-01T17:00:00,0.0
2026-02-01T18:00:00,0.0
2026-02-01T19:00:00,0.0
2026-02-01T20:00:00,0.0
2026-02-01T21:00:00,0.0
2026-02-01T22:00:00,0.0
2026-02-01T23:00:00,0.0
2026-02-03T00:00:00,0.0
2026-02-03T01:00:00,0.0
2026-02-03T02:00:00,0.0
2026-02-03T03:00:00,0.0
2026-02-03T04:00:00,0.0
2026-02-03T05:00:00,0.0
2026-02-03T06:00:00,0.0
2026-02-03T07:00:00,0.0
2026-02-03T08:00:00,0.0
2026-02-03T09:00:00,0.0
2026-02-03T10:00:00,0.0
2026-02-03T11:00:00,0.0
2026-02-03T12:00:00,0.0
2026-02-03T13:00:00,0.7
2026-02-03T14:00:00,0.3
