time,rainfall_mm
2022-04-16,0.0
2022-04-17,2.0
2022-04-18,0.0
2022-04-19,0.0
2022-04-20,0.0
2022-04-21,0.0
2022-04-22,0.0
2022-04-23,0.0
2022-04-24,0.0
2022-04-25,0.2
2022-04-26,0.0
2022-04-27,0.0
2022-04-28,0.0
2022-04-29,0.0
2022-04-30,0.0
2022-05-01,4.8
2022-05-02,0.6
2022-05-03,0.0
2022-05-04,0.0
2022-05-05,0.0
2022-05-06,0.0
2022-05-07,0.0
2022-05-08,0.0
2022-05-09,0.0
2022-05-10,2.2
2022-05-11,6.8
2022-05-12,0.0
2022-05-13,0.0
2022-05-14,0.4
2022-05-15,5.8
2022-05-16,0.4
2022-05-17,12.4
2022-05-18,1.8
2022-05-19,0.2
2022-05-20,0.0
2022-05-21,0.0
2022-05-22,0.0
2022-05-23,0.6
2022-05-24,2.4
2022-05-25,1.6
2022-05-26,0.4
2022-05-27,0.2
2022-05-28,0.0
2022-05-29,0.0
2022-05-30,3.4
2022-05-31,3.2
2022-06-01,0.0
2022-06-02,0.0
2022-06-03,0.0
2022-06-04,3.4
2022-06-05,0.0
2022-06-06,7.2
2022-06-07,5.4
2022-06-08,1.6
2022-06-09,0.6
2022-06-10,0.2
2022-06-11,0.0
2022-06-12,0.0
2022-06-13,0.0
2022-06-14,0.0
2022-06-15,0.0
2022-06-16,0.0
2022-06-17,0.0
2022-06-18,4.2
2022-06-19,12.6
2022-06-20,0.4
2022-06-21,0.0
2022-06-22,0.0
2022-06-23,0.0
2022-06-24,8.2
2022-06-25,4.6
2022-06-26,0.4
2022-06-27,0.0
2022-06-28,14.4
2022-06-29,7.8
2022-06-30,0.6
2022-07-01,1.0
2022-07-02,4.2
2022-07-03,0.2
2022-07-04,0.0
2022-07-05,0.0
2022-07-06,0.0
2022-07-07,0.0
2022-07-08,0.0
2022-07-09,0.0
2022-07-10,0.0
2022-07-11,0.0
2022-07-12,0.0
2022-07-13,0.0
2022-07-14,0.0
2022-07-15,0.0
2022-07-16,0.0
2022-07-17,0.0
2022-07-18,0.0
2022-07-19,3.4
2022-07-20,2.4
2022-07-21,0.0
2022-07-22,0.0
2022-07-23,5.8
2022-07-24,3.2
2022-07-25,0.8
2022-07-26,0.0
2022-07-27,0.0
2022-07-28,1.2
2022-07-29,0.2
2022-07-30,0.6
2022-07-31,1.4
2022-08-01,0.2
2022-08-02,0.8
2022-08-03,1.8
2022-08-04,0.2
2022-08-05,0.0
2022-08-06,0.0
2022-08-07,0.0
2022-08-08,0.0
2022-08-09,0.0
2022-08-10,0.0
2022-08-11,0.0
2022-08-12,0.0
2022-08-13,0.0
2022-08-14,0.0
2022-08-15,0.4
2022-08-16,23.8
2022-08-17,9.4
2022-08-18,1.6
2022-08-19,0.8
2022-08-20,0.0
2022-08-21,4.6
2022-08-22,6.6
2022-08-23,1.0
